name;version OLD;version NEW;URL к репозиторию;alternative;dependency;комментарий
@angular-architects/module-federation;22.0.0;22.0.0;https://registry.npmjs.org/@angular-architects/module-federation/-/module-federation-22.0.0.tgz;npm install @angular-architects/module-federation@22.0.0;direct;
@angular-architects/native-federation;22.1.2;22.1.2;https://registry.npmjs.org/@angular-architects/native-federation/-/native-federation-22.1.2.tgz;npm install @angular-architects/native-federation@22.1.2;direct;
@angular-builders/jest;22.0.1;22.0.1;https://registry.npmjs.org/@angular-builders/jest/-/jest-22.0.1.tgz;npm install @angular-builders/jest@22.0.1;direct;
@angular/animations;22.1.6;22.1.6;https://registry.npmjs.org/@angular/animations/-/animations-22.1.6.tgz;npm install @angular/animations@22.1.6;direct;
@angular/build;22.1.8;22.1.8;https://registry.npmjs.org/@angular/build/-/build-22.1.8.tgz;npm install @angular/build@22.1.8;direct;
@angular/cdk;22.1.6;22.1.6;https://registry.npmjs.org/@angular/cdk/-/cdk-22.1.6.tgz;npm install @angular/cdk@22.1.6;direct;
@angular/cli;22.1.8;22.1.8;https://registry.npmjs.org/@angular/cli/-/cli-22.1.8.tgz;npm install @angular/cli@22.1.8;direct;
@angular/common;22.1.6;22.1.6;https://registry.npmjs.org/@angular/common/-/common-22.1.6.tgz;npm install @angular/common@22.1.6;direct;
@angular/compiler;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler/-/compiler-22.1.6.tgz;npm install @angular/compiler@22.1.6;direct;
@angular/compiler-cli;22.1.6;22.1.6;https://registry.npmjs.org/@angular/compiler-cli/-/compiler-cli-22.1.6.tgz;npm install @angular/compiler-cli@22.1.6;direct;
@angular/core;22.1.6;22.1.6;https://registry.npmjs.org/@angular/core/-/core-22.1.6.tgz;npm install @angular/core@22.1.6;direct;
@angular/forms;22.1.6;22.1.6;https://registry.npmjs.org/@angular/forms/-/forms-22.1.6.tgz;npm install @angular/forms@22.1.6;direct;
@angular/localize;22.1.6;22.1.6;https://registry.npmjs.org/@angular/localize/-/localize-22.1.6.tgz;npm install @angular/localize@22.1.6;direct;
@angular/material;22.1.6;22.1.6;https://registry.npmjs.org/@angular/material/-/material-22.1.6.tgz;npm install @angular/material@22.1.6;direct;
@angular/platform-browser;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser/-/platform-browser-22.1.6.tgz;npm install @angular/platform-browser@22.1.6;direct;
@angular/platform-browser-dynamic;22.1.6;22.1.6;https://registry.npmjs.org/@angular/platform-browser-dynamic/-/platform-browser-dynamic-22.1.6.tgz;npm install @angular/platform-browser-dynamic@22.1.6;direct;
@angular/router;22.1.6;22.1.6;https://registry.npmjs.org/@angular/router/-/router-22.1.6.tgz;npm install @angular/router@22.1.6;direct;
@eslint/js;10.0.1;10.0.1;https://registry.npmjs.org/@eslint/js/-/js-10.0.1.tgz;npm install @eslint/js@10.0.1;direct;
@softarc/native-federation-node;3.5.6;3.5.6;https://registry.npmjs.org/@softarc/native-federation-node/-/native-federation-node-3.5.6.tgz;npm install @softarc/native-federation-node@3.5.6;direct;
@types/jest;30.0.0;30.0.0;https://registry.npmjs.org/@types/jest/-/jest-30.0.0.tgz;npm install @types/jest@30.0.0;direct;
angular-eslint;22.5.0;22.5.0;https://registry.npmjs.org/angular-eslint/-/angular-eslint-22.5.0.tgz;npm install angular-eslint@22.5.0;direct;
es-module-shims;2.8.4;2.8.4;https://registry.npmjs.org/es-module-shims/-/es-module-shims-2.8.4.tgz;npm install es-module-shims@2.8.4;direct;
eslint;10.10.0;10.10.0;https://registry.npmjs.org/eslint/-/eslint-10.10.0.tgz;npm install eslint@10.10.0;direct;
eslint-config-prettier;10.1.8;10.1.8;https://registry.npmjs.org/eslint-config-prettier/-/eslint-config-prettier-10.1.8.tgz;npm install eslint-config-prettier@10.1.8;direct;
jest;30.5.1;30.5.1;https://registry.npmjs.org/jest/-/jest-30.5.1.tgz;npm install jest@30.5.1;direct;
jest-environment-jsdom;30.5.1;30.5.1;https://registry.npmjs.org/jest-environment-jsdom/-/jest-environment-jsdom-30.5.1.tgz;npm install jest-environment-jsdom@30.5.1;direct;
jest-preset-angular;17.0.0;17.0.0;https://registry.npmjs.org/jest-preset-angular/-/jest-preset-angular-17.0.0.tgz;npm install jest-preset-angular@17.0.0;direct;
prettier;3.9.6;3.9.6;https://registry.npmjs.org/prettier/-/prettier-3.9.6.tgz;npm install prettier@3.9.6;direct;
rxjs;7.8.2;7.8.2;https://registry.npmjs.org/rxjs/-/rxjs-7.8.2.tgz;npm install rxjs@7.8.2;direct;
tslib;2.8.1;2.8.1;https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz;npm install tslib@2.8.1;direct;
typescript;6.0.3;6.0.3;https://registry.npmjs.org/typescript/-/typescript-6.0.3.tgz;npm install typescript@6.0.3;direct;
typescript-eslint;8.70.0;8.70.0;https://registry.npmjs.org/typescript-eslint/-/typescript-eslint-8.70.0.tgz;npm install typescript-eslint@8.70.0;direct;
zone.js;0.16.3;0.16.3;https://registry.npmjs.org/zone.js/-/zone.js-0.16.3.tgz;npm install zone.js@0.16.3;direct;
@msgpackr-extract/msgpackr-extract-linux-arm64;3.0.4;3.0.4;https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-linux-arm64/-/msgpackr-extract-linux-arm64-3.0.4.tgz;npm install @msgpackr-extract/msgpackr-extract-linux-arm64@3.0.4;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@msgpackr-extract/msgpackr-extract-linux-x64;3.0.4;3.0.4;https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-linux-x64/-/msgpackr-extract-linux-x64-3.0.4.tgz;npm install @msgpackr-extract/msgpackr-extract-linux-x64@3.0.4;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@msgpackr-extract/msgpackr-extract-win32-x64;3.0.4;3.0.4;https://registry.npmjs.org/@msgpackr-extract/msgpackr-extract-win32-x64/-/msgpackr-extract-win32-x64-3.0.4.tgz;npm install @msgpackr-extract/msgpackr-extract-win32-x64@3.0.4;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice/-/nice-1.1.1.tgz;npm install @napi-rs/nice@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-android-arm-eabi;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-android-arm-eabi/-/nice-android-arm-eabi-1.1.1.tgz;npm install @napi-rs/nice-android-arm-eabi@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-android-arm64;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-android-arm64/-/nice-android-arm64-1.1.1.tgz;npm install @napi-rs/nice-android-arm64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-darwin-arm64;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-darwin-arm64/-/nice-darwin-arm64-1.1.1.tgz;npm install @napi-rs/nice-darwin-arm64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-darwin-x64;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-darwin-x64/-/nice-darwin-x64-1.1.1.tgz;npm install @napi-rs/nice-darwin-x64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-freebsd-x64;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-freebsd-x64/-/nice-freebsd-x64-1.1.1.tgz;npm install @napi-rs/nice-freebsd-x64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-arm-gnueabihf;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-arm-gnueabihf/-/nice-linux-arm-gnueabihf-1.1.1.tgz;npm install @napi-rs/nice-linux-arm-gnueabihf@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-arm64-gnu;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-arm64-gnu/-/nice-linux-arm64-gnu-1.1.1.tgz;npm install @napi-rs/nice-linux-arm64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-arm64-musl;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-arm64-musl/-/nice-linux-arm64-musl-1.1.1.tgz;npm install @napi-rs/nice-linux-arm64-musl@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-ppc64-gnu;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-ppc64-gnu/-/nice-linux-ppc64-gnu-1.1.1.tgz;npm install @napi-rs/nice-linux-ppc64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-riscv64-gnu;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-riscv64-gnu/-/nice-linux-riscv64-gnu-1.1.1.tgz;npm install @napi-rs/nice-linux-riscv64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-s390x-gnu;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-s390x-gnu/-/nice-linux-s390x-gnu-1.1.1.tgz;npm install @napi-rs/nice-linux-s390x-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-x64-gnu;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-x64-gnu/-/nice-linux-x64-gnu-1.1.1.tgz;npm install @napi-rs/nice-linux-x64-gnu@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-linux-x64-musl;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-linux-x64-musl/-/nice-linux-x64-musl-1.1.1.tgz;npm install @napi-rs/nice-linux-x64-musl@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-openharmony-arm64;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-openharmony-arm64/-/nice-openharmony-arm64-1.1.1.tgz;npm install @napi-rs/nice-openharmony-arm64@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-arm64-msvc;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-win32-arm64-msvc/-/nice-win32-arm64-msvc-1.1.1.tgz;npm install @napi-rs/nice-win32-arm64-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-ia32-msvc;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-win32-ia32-msvc/-/nice-win32-ia32-msvc-1.1.1.tgz;npm install @napi-rs/nice-win32-ia32-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/nice-win32-x64-msvc;1.1.1;1.1.1;https://registry.npmjs.org/@napi-rs/nice-win32-x64-msvc/-/nice-win32-x64-msvc-1.1.1.tgz;npm install @napi-rs/nice-win32-x64-msvc@1.1.1;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@napi-rs/wasm-runtime;1.1.6;1.1.6;https://registry.npmjs.org/@napi-rs/wasm-runtime/-/wasm-runtime-1.1.6.tgz;npm install @napi-rs/wasm-runtime@1.1.6;@oxc-parser/binding-wasm32-wasi, @rolldown/binding-wasm32-wasi, @rspack/binding-wasm32-wasi, @unrs/resolver-binding-wasm32-wasi;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@ngtools/webpack;22.1.8;22.1.8;https://registry.npmjs.org/@ngtools/webpack/-/webpack-22.1.8.tgz;npm install @ngtools/webpack@22.1.8;@angular-devkit/build-angular;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@noble/hashes;1.4.0;1.4.0;https://registry.npmjs.org/@noble/hashes/-/hashes-1.4.0.tgz;npm install @noble/hashes@1.4.0;pkijs;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.scandir;2.1.5;2.1.5;https://registry.npmjs.org/@nodelib/fs.scandir/-/fs.scandir-2.1.5.tgz;npm install @nodelib/fs.scandir@2.1.5;@nodelib/fs.walk;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.stat;2.0.5;2.0.5;https://registry.npmjs.org/@nodelib/fs.stat/-/fs.stat-2.0.5.tgz;npm install @nodelib/fs.stat@2.0.5;@nodelib/fs.scandir, fast-glob;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@nodelib/fs.walk;1.2.8;1.2.8;https://registry.npmjs.org/@nodelib/fs.walk/-/fs.walk-1.2.8.tgz;npm install @nodelib/fs.walk@1.2.8;fast-glob;Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@oxc-parser/binding-android-arm-eabi;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-android-arm-eabi/-/binding-android-arm-eabi-0.142.0.tgz;npm install @oxc-parser/binding-android-arm-eabi@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@oxc-parser/binding-android-arm64;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-android-arm64/-/binding-android-arm64-0.142.0.tgz;npm install @oxc-parser/binding-android-arm64@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
@oxc-parser/binding-darwin-arm64;0.142.0;0.142.0;https://registry.npmjs.org/@oxc-parser/binding-darwin-arm64/-/binding-darwin-arm64-0.142.0.tgz;npm install @oxc-parser/binding-darwin-arm64@0.142.0;transitive (не определено по lockfile);Транзитивная зависимость. Версию менять только через npm update / пересборку lockfile; самостоятельный апгрейд может нарушить peer-зависимости родителя.
